Timestamp,Hour,Day,Weekday,Is_Weekend,Consumption_Liters
2024-07-15 06:00:00,6,197,0,0,5.48
2024-07-15 07:00:00,7,197,0,0,4.7
2024-07-15 08:00:00,8,197,0,0,4.77
2024-07-15 09:00:00,9,197,0,0,4.2
2024-07-15 10:00:00,10,197,0,0,3.84
2024-07-15 11:00:00,11,197,0,0,1.96
2024-07-15 12:00:00,12,197,0,0,3.41
2024-07-15 13:00:00,13,197,0,0,3.0
2024-07-15 14:00:00,14,197,0,0,4.09
2024-07-15 15:00:00,15,197,0,0,3.69
2024-07-15 16:00:00,16,197,0,0,2.27
2024-07-15 17:00:00,17,197,0,0,3.47
2024-07-15 18:00:00,18,197,0,0,6.55
2024-07-15 19:00:00,19,197,0,0,5.92
2024-07-15 20:00:00,20,197,0,0,6.71
2024-07-15 21:00:00,21,197,0,0,5.26
2024-07-15 22:00:00,22,197,0,0,6.12
2024-07-15 23:00:00,23,197,0,0,2.01
2024-07-16 00:00:00,0,198,1,0,0.62
2024-07-16 01:00:00,1,198,1,0,0.85
2024-07-16 02:00:00,2,198,1,0,0.77
2024-07-16 03:00:00,3,198,1,0,1.19
2024-07-16 04:00:00,4,198,1,0,1.63
2024-07-16 05:00:00,5,198,1,0,0.38
2024-07-16 06:00:00,6,198,1,0,5.42
2024-07-16 07:00:00,7,198,1,0,4.5
2024-07-16 08:00:00,8,198,1,0,5.92
2024-07-16 09:00:00,9,198,1,0,5.41
2024-07-16 10:00:00,10,198,1,0,1.98
2024-07-16 11:00:00,11,198,1,0,3.13
2024-07-16 12:00:00,12,198,1,0,2.92
2024-07-16 13:00:00,13,198,1,0,2.19
2024-07-16 14:00:00,14,198,1,0,2.66
2024-07-16 15:00:00,15,198,1,0,3.1
2024-07-16 16:00:00,16,198,1,0,2.68
2024-07-16 17:00:00,17,198,1,0,3.73
2024-07-16 18:00:00,18,198,1,0,5.85
2024-07-16 19:00:00,19,198,1,0,5.34
2024-07-16 20:00:00,20,198,1,0,6.24
2024-07-16 21:00:00,21,198,1,0,6.39
2024-07-16 22:00:00,22,198,1,0,7.12
2024-07-16 23:00:00,23,198,1,0,2.03
2024-07-17 00:00:00,0,199,2,0,0.0
2024-07-17 01:00:00,1,199,2,0,1.14
2024-07-17 02:00:00,2,199,2,0,0.85
2024-07-17 03:00:00,3,199,2,0,1.79
2024-07-17 04:00:00,4,199,2,0,1.2
2024-07-17 05:00:00,5,199,2,0,1.08
2024-07-17 06:00:00,6,199,2,0,4.54
2024-07-17 07:00:00,7,199,2,0,6.07
2024-07-17 08:00:00,8,199,2,0,3.45
2024-07-17 09:00:00,9,199,2,0,5.2
2024-07-17 10:00:00,10,199,2,0,1.9
2024-07-17 11:00:00,11,199,2,0,2.58
2024-07-17 12:00:00,12,199,2,0,3.58
2024-07-17 13:00:00,13,199,2,0,3.23
2024-07-17 14:00:00,14,199,2,0,3.13
2024-07-17 15:00:00,15,199,2,0,2.33
2024-07-17 16:00:00,16,199,2,0,2.96
2024-07-17 17:00:00,17,199,2,0,3.26
2024-07-17 18:00:00,18,199,2,0,7.12
2024-07-17 19:00:00,19,199,2,0,6.6
2024-07-17 20:00:00,20,199,2,0,6.99
2024-07-17 21:00:00,21,199,2,0,9.09
2024-07-17 22:00:00,22,199,2,0,4.09
2024-07-17 23:00:00,23,199,2,0,2.2
2024-07-18 00:00:00,0,200,3,0,0.49
2024-07-18 01:00:00,1,200,3,0,0.73
2024-07-18 02:00:00,2,200,3,0,1.38
2024-07-18 03:00:00,3,200,3,0,1.1
2024-07-18 04:00:00,4,200,3,0,1.0
2024-07-18 05:00:00,5,200,3,0,0.89
2024-07-18 06:00:00,6,200,3,0,5.73
2024-07-18 07:00:00,7,200,3,0,9.08
2024-07-18 08:00:00,8,200,3,0,4.19
2024-07-18 09:00:00,9,200,3,0,4.54
2024-07-18 10:00:00,10,200,3,0,1.82
2024-07-18 11:00:00,11,200,3,0,2.58
2024-07-18 12:00:00,12,200,3,0,2.29
2024-07-18 13:00:00,13,200,3,0,2.43
2024-07-18 14:00:00,14,200,3,0,4.52
2024-07-18 15:00:00,15,200,3,0,3.74
2024-07-18 16:00:00,16,200,3,0,2.3
2024-07-18 17:00:00,17,200,3,0,2.14
2024-07-18 18:00:00,18,200,3,0,5.34
2024-07-18 19:00:00,19,200,3,0,4.5
2024-07-18 20:00:00,20,200,3,0,6.32
2024-07-18 21:00:00,21,200,3,0,6.3
2024-07-18 22:00:00,22,200,3,0,5.01
2024-07-18 23:00:00,23,200,3,0,2.34
2024-07-19 00:00:00,0,201,4,0,1.34
2024-07-19 01:00:00,1,201,4,0,0.68
2024-07-19 02:00:00,2,201,4,0,0.57
2024-07-19 03:00:00,3,201,4,0,0.81
2024-07-19 04:00:00,4,201,4,0,1.28
2024-07-19 05:00:00,5,201,4,0,2.03
2024-07-19 06:00:00,6,201,4,0,5.53
2024-07-19 07:00:00,7,201,4,0,3.93
2024-07-19 08:00:00,8,201,4,0,5.32
2024-07-19 09:00:00,9,201,4,0,5.12
2024-07-19 10:00:00,10,201,4,0,3.04
2024-07-19 11:00:00,11,201,4,0,2.14
2024-07-19 12:00:00,12,201,4,0,3.22
2024-07-19 13:00:00,13,201,4,0,2.99
2024-07-19 14:00:00,14,201,4,0,6.0
2024-07-19 15:00:00,15,201,4,0,6.2
2024-07-19 16:00:00,16,201,4,0,2.16
2024-07-19 17:00:00,17,201,4,0,3.31
2024-07-19 18:00:00,18,201,4,0,5.83
2024-07-19 19:00:00,19,201,4,0,5.6
2024-07-19 20:00:00,20,201,4,0,7.5
2024-07-19 21:00:00,21,201,4,0,7.1
2024-07-19 22:00:00,22,201,4,0,5.84
2024-07-19 23:00:00,23,201,4,0,1.61
2024-07-20 00:00:00,0,202,5,1,0.92
2024-07-20 01:00:00,1,202,5,1,1.03
2024-07-20 02:00:00,2,202,5,1,0.48
2024-07-20 03:00:00,3,202,5,1,1.16
2024-07-20 04:00:00,4,202,5,1,1.94
2024-07-20 05:00:00,5,202,5,1,2.11
2024-07-20 06:00:00,6,202,5,1,6.31
2024-07-20 07:00:00,7,202,5,1,6.44
2024-07-20 08:00:00,8,202,5,1,5.12
2024-07-20 09:00:00,9,202,5,1,5.4
2024-07-20 10:00:00,10,202,5,1,1.82
2024-07-20 11:00:00,11,202,5,1,4.17
2024-07-20 12:00:00,12,202,5,1,3.71
2024-07-20 13:00:00,13,202,5,1,3.6
2024-07-20 14:00:00,14,202,5,1,3.85
2024-07-20 15:00:00,15,202,5,1,3.45
2024-07-20 16:00:00,16,202,5,1,3.03
2024-07-20 17:00:00,17,202,5,1,4.62
2024-07-20 18:00:00,18,202,5,1,3.97
2024-07-20 19:00:00,19,202,5,1,6.22
2024-07-20 20:00:00,20,202,5,1,6.28
2024-07-20 21:00:00,21,202,5,1,4.97
2024-07-20 22:00:00,22,202,5,1,7.9
2024-07-20 23:00:00,23,202,5,1,1.9
2024-07-21 00:00:00,0,203,6,1,0.51
2024-07-21 01:00:00,1,203,6,1,0.71
2024-07-21 02:00:00,2,203,6,1,0.77
2024-07-21 03:00:00,3,203,6,1,1.21
2024-07-21 04:00:00,4,203,6,1,1.6
2024-07-21 05:00:00,5,203,6,1,1.46
2024-07-21 06:00:00,6,203,6,1,4.19
2024-07-21 07:00:00,7,203,6,1,3.91
2024-07-21 08:00:00,8,203,6,1,4.13
2024-07-21 09:00:00,9,203,6,1,5.01
2024-07-21 10:00:00,10,203,6,1,4.32
2024-07-21 11:00:00,11,203,6,1,3.76
2024-07-21 12:00:00,12,203,6,1,2.0
2024-07-21 13:00:00,13,203,6,1,2.75
2024-07-21 14:00:00,14,203,6,1,2.84
2024-07-21 15:00:00,15,203,6,1,3.35
2024-07-21 16:00:00,16,203,6,1,2.93
2024-07-21 17:00:00,17,203,6,1,4.0
2024-07-21 18:00:00,18,203,6,1,8.33
2024-07-21 19:00:00,19,203,6,1,7.29
2024-07-21 20:00:00,20,203,6,1,9.07
2024-07-21 21:00:00,21,203,6,1,8.18
2024-07-21 22:00:00,22,203,6,1,8.06
2024-07-21 23:00:00,23,203,6,1,2.15
2024-07-22 00:00:00,0,204,0,0,1.41
2024-07-22 01:00:00,1,204,0,0,1.47
2024-07-22 02:00:00,2,204,0,0,1.25
2024-07-22 03:00:00,3,204,0,0,0.73
2024-07-22 04:00:00,4,204,0,0,0.85
2024-07-22 05:00:00,5,204,0,0,0.84
2024-07-22 06:00:00,6,204,0,0,5.12
2024-07-22 07:00:00,7,204,0,0,4.78
2024-07-22 08:00:00,8,204,0,0,4.17
2024-07-22 09:00:00,9,204,0,0,5.12
2024-07-22 10:00:00,10,204,0,0,3.32
2024-07-22 11:00:00,11,204,0,0,3.15
2024-07-22 12:00:00,12,204,0,0,1.76
2024-07-22 13:00:00,13,204,0,0,3.45
2024-07-22 14:00:00,14,204,0,0,2.23
2024-07-22 15:00:00,15,204,0,0,3.3
2024-07-22 16:00:00,16,204,0,0,3.33
2024-07-22 17:00:00,17,204,0,0,1.99
2024-07-22 18:00:00,18,204,0,0,7.06
2024-07-22 19:00:00,19,204,0,0,8.14
2024-07-22 20:00:00,20,204,0,0,5.67
2024-07-22 21:00:00,21,204,0,0,6.52
2024-07-22 22:00:00,22,204,0,0,7.88
2024-07-22 23:00:00,23,204,0,0,1.44
2024-07-23 00:00:00,0,205,1,0,1.08
2024-07-23 01:00:00,1,205,1,0,0.77
2024-07-23 02:00:00,2,205,1,0,0.85
2024-07-23 03:00:00,3,205,1,0,1.19
2024-07-23 04:00:00,4,205,1,0,0.38
2024-07-23 05:00:00,5,205,1,0,1.93
2024-07-23 06:00:00,6,205,1,0,7.15
2024-07-23 07:00:00,7,205,1,0,5.77
2024-07-23 08:00:00,8,205,1,0,6.36
2024-07-23 09:00:00,9,205,1,0,4.12
2024-07-23 10:00:00,10,205,1,0,2.59
2024-07-23 11:00:00,11,205,1,0,1.42
2024-07-23 12:00:00,12,205,1,0,3.03
2024-07-23 13:00:00,13,205,1,0,3.05
2024-07-23 14:00:00,14,205,1,0,3.19
2024-07-23 15:00:00,15,205,1,0,6.81
2024-07-23 16:00:00,16,205,1,0,1.53
2024-07-23 17:00:00,17,205,1,0,2.53
2024-07-23 18:00:00,18,205,1,0,6.68
2024-07-23 19:00:00,19,205,1,0,5.87
2024-07-23 20:00:00,20,205,1,0,5.16
2024-07-23 21:00:00,21,205,1,0,8.24
2024-07-23 22:00:00,22,205,1,0,5.66
2024-07-23 23:00:00,23,205,1,0,2.06
2024-07-24 00:00:00,0,206,2,0,0.62
2024-07-24 01:00:00,1,206,2,0,0.44
2024-07-24 02:00:00,2,206,2,0,1.35
2024-07-24 03:00:00,3,206,2,0,0.2
2024-07-24 04:00:00,4,206,2,0,1.24
2024-07-24 05:00:00,5,206,2,0,0.0
2024-07-24 06:00:00,6,206,2,0,5.32
2024-07-24 07:00:00,7,206,2,0,3.96
2024-07-24 08:00:00,8,206,2,0,4.14
2024-07-24 09:00:00,9,206,2,0,4.73
2024-07-24 10:00:00,10,206,2,0,2.16
2024-07-24 11:00:00,11,206,2,0,1.72
2024-07-24 12:00:00,12,206,2,0,2.87
2024-07-24 13:00:00,13,206,2,0,3.53
2024-07-24 14:00:00,14,206,2,0,3.16
2024-07-24 15:00:00,15,206,2,0,3.78
2024-07-24 16:00:00,16,206,2,0,1.79
2024-07-24 17:00:00,17,206,2,0,2.72
2024-07-24 18:00:00,18,206,2,0,6.04
2024-07-24 19:00:00,19,206,2,0,4.97
2024-07-24 20:00:00,20,206,2,0,6.09
2024-07-24 21:00:00,21,206,2,0,7.27
2024-07-24 22:00:00,22,206,2,0,6.6
2024-07-24 23:00:00,23,206,2,0,2.61
2024-07-25 00:00:00,0,207,3,0,1.14
2024-07-25 01:00:00,1,207,3,0,0.95
2024-07-25 02:00:00,2,207,3,0,1.76
2024-07-25 03:00:00,3,207,3,0,1.06
2024-07-25 04:00:00,4,207,3,0,1.88
2024-07-25 05:00:00,5,207,3,0,1.45
2024-07-25 06:00:00,6,207,3,0,4.34
2024-07-25 07:00:00,7,207,3,0,4.8
2024-07-25 08:00:00,8,207,3,0,6.51
2024-07-25 09:00:00,9,207,3,0,6.12
2024-07-25 10:00:00,10,207,3,0,3.52
2024-07-25 11:00:00,11,207,3,0,3.43
2024-07-25 12:00:00,12,207,3,0,2.11
2024-07-25 13:00:00,13,207,3,0,2.24
2024-07-25 14:00:00,14,207,3,0,3.16
2024-07-25 15:00:00,15,207,3,0,4.48
2024-07-25 16:00:00,16,207,3,0,2.41
2024-07-25 17:00:00,17,207,3,0,2.81
2024-07-25 18:00:00,18,207,3,0,10.14
2024-07-25 19:00:00,19,207,3,0,6.68
2024-07-25 20:00:00,20,207,3,0,7.75
2024-07-25 21:00:00,21,207,3,0,8.26
2024-07-25 22:00:00,22,207,3,0,6.16
2024-07-25 23:00:00,23,207,3,0,2.48
2024-07-26 00:00:00,0,208,4,0,0.0
2024-07-26 01:00:00,1,208,4,0,1.0
2024-07-26 02:00:00,2,208,4,0,1.55
2024-07-26 03:00:00,3,208,4,0,1.01
2024-07-26 04:00:00,4,208,4,0,0.95
2024-07-26 05:00:00,5,208,4,0,1.34
2024-07-26 06:00:00,6,208,4,0,7.27
2024-07-26 07:00:00,7,208,4,0,5.34
2024-07-26 08:00:00,8,208,4,0,5.14
2024-07-26 09:00:00,9,208,4,0,6.33
2024-07-26 10:00:00,10,208,4,0,3.32
2024-07-26 11:00:00,11,208,4,0,4.21
2024-07-26 12:00:00,12,208,4,0,2.3
2024-07-26 13:00:00,13,208,4,0,6.58
2024-07-26 14:00:00,14,208,4,0,2.37
2024-07-26 15:00:00,15,208,4,0,2.23
2024-07-26 16:00:00,16,208,4,0,3.81
2024-07-26 17:00:00,17,208,4,0,2.87
2024-07-26 18:00:00,18,208,4,0,8.02
2024-07-26 19:00:00,19,208,4,0,5.22
2024-07-26 20:00:00,20,208,4,0,5.43
2024-07-26 21:00:00,21,208,4,0,6.62
2024-07-26 22:00:00,22,208,4,0,7.95
2024-07-26 23:00:00,23,208,4,0,1.74
2024-07-27 00:00:00,0,209,5,1,1.74
2024-07-27 01:00:00,1,209,5,1,1.3
2024-07-27 02:00:00,2,209,5,1,1.33
2024-07-27 03:00:00,3,209,5,1,0.63
2024-07-27 04:00:00,4,209,5,1,5.12
2024-07-27 05:00:00,5,209,5,1,0.88
2024-07-27 06:00:00,6,209,5,1,4.34
2024-07-27 07:00:00,7,209,5,1,6.45
2024-07-27 08:00:00,8,209,5,1,4.72
2024-07-27 09:00:00,9,209,5,1,5.96
2024-07-27 10:00:00,10,209,5,1,3.79
2024-07-27 11:00:00,11,209,5,1,2.22
2024-07-27 12:00:00,12,209,5,1,4.3
2024-07-27 13:00:00,13,209,5,1,4.24
2024-07-27 14:00:00,14,209,5,1,5.98
2024-07-27 15:00:00,15,209,5,1,4.6
2024-07-27 16:00:00,16,209,5,1,2.59
2024-07-27 17:00:00,17,209,5,1,2.05
2024-07-27 18:00:00,18,209,5,1,3.78
2024-07-27 19:00:00,19,209,5,1,8.9
2024-07-27 20:00:00,20,209,5,1,8.7
2024-07-27 21:00:00,21,209,5,1,6.27
2024-07-27 22:00:00,22,209,5,1,7.56
2024-07-27 23:00:00,23,209,5,1,2.39
2024-07-28 00:00:00,0,210,6,1,0.89
2024-07-28 01:00:00,1,210,6,1,1.49
2024-07-28 02:00:00,2,210,6,1,1.91
2024-07-28 03:00:00,3,210,6,1,0.21
2024-07-28 04:00:00,4,210,6,1,1.6
2024-07-28 05:00:00,5,210,6,1,1.11
2024-07-28 06:00:00,6,210,6,1,6.91
2024-07-28 07:00:00,7,210,6,1,6.56
2024-07-28 08:00:00,8,210,6,1,10.39
2024-07-28 09:00:00,9,210,6,1,6.26
2024-07-28 10:00:00,10,210,6,1,2.34
2024-07-28 11:00:00,11,210,6,1,2.8
2024-07-28 12:00:00,12,210,6,1,3.29
2024-07-28 13:00:00,13,210,6,1,2.96
2024-07-28 14:00:00,14,210,6,1,4.19
2024-07-28 15:00:00,15,210,6,1,4.67
2024-07-28 16:00:00,16,210,6,1,3.06
2024-07-28 17:00:00,17,210,6,1,2.92
2024-07-28 18:00:00,18,210,6,1,4.11
2024-07-28 19:00:00,19,210,6,1,6.71
2024-07-28 20:00:00,20,210,6,1,4.9
2024-07-28 21:00:00,21,210,6,1,7.19
2024-07-28 22:00:00,22,210,6,1,7.1
2024-07-28 23:00:00,23,210,6,1,1.64
2024-07-29 00:00:00,0,211,0,0,0.6
2024-07-29 01:00:00,1,211,0,0,0.26
2024-07-29 02:00:00,2,211,0,0,1.04
2024-07-29 03:00:00,3,211,0,0,1.02
2024-07-29 04:00:00,4,211,0,0,2.61
2024-07-29 05:00:00,5,211,0,0,1.44
2024-07-29 06:00:00,6,211,0,0,4.83
2024-07-29 07:00:00,7,211,0,0,4.85
2024-07-29 08:00:00,8,211,0,0,7.35
2024-07-29 09:00:00,9,211,0,0,5.95
2024-07-29 10:00:00,10,211,0,0,2.77
2024-07-29 11:00:00,11,211,0,0,2.91
2024-07-29 12:00:00,12,211,0,0,4.27
2024-07-29 13:00:00,13,211,0,0,3.41
2024-07-29 14:00:00,14,211,0,0,3.76
2024-07-29 15:00:00,15,211,0,0,2.75
2024-07-29 16:00:00,16,211,0,0,2.67
2024-07-29 17:00:00,17,211,0,0,4.05
2024-07-29 18:00:00,18,211,0,0,5.92
2024-07-29 19:00:00,19,211,0,0,5.91
2024-07-29 20:00:00,20,211,0,0,5.49
2024-07-29 21:00:00,21,211,0,0,7.25
2024-07-29 22:00:00,22,211,0,0,7.39
2024-07-29 23:00:00,23,211,0,0,2.1
2024-07-30 00:00:00,0,212,1,0,3.99
2024-07-30 01:00:00,1,212,1,0,0.74
2024-07-30 02:00:00,2,212,1,0,1.01
2024-07-30 03:00:00,3,212,1,0,1.66
2024-07-30 04:00:00,4,212,1,0,0.89
2024-07-30 05:00:00,5,212,1,0,1.1
2024-07-30 06:00:00,6,212,1,0,4.57
2024-07-30 07:00:00,7,212,1,0,7.93
2024-07-30 08:00:00,8,212,1,0,6.11
2024-07-30 09:00:00,9,212,1,0,3.75
2024-07-30 10:00:00,10,212,1,0,3.22
2024-07-30 11:00:00,11,212,1,0,2.97
2024-07-30 12:00:00,12,212,1,0,1.94
2024-07-30 13:00:00,13,212,1,0,2.76
2024-07-30 14:00:00,14,212,1,0,6.07
2024-07-30 15:00:00,15,212,1,0,2.62
2024-07-30 16:00:00,16,212,1,0,3.74
2024-07-30 17:00:00,17,212,1,0,3.66
2024-07-30 18:00:00,18,212,1,0,6.35
2024-07-30 19:00:00,19,212,1,0,4.55
2024-07-30 20:00:00,20,212,1,0,3.67
2024-07-30 21:00:00,21,212,1,0,5.15
2024-07-30 22:00:00,22,212,1,0,5.47
2024-07-30 23:00:00,23,212,1,0,4.43
2024-07-31 00:00:00,0,213,2,0,0.59
2024-07-31 01:00:00,1,213,2,0,1.58
2024-07-31 02:00:00,2,213,2,0,5.48
2024-07-31 03:00:00,3,213,2,0,1.05
2024-07-31 04:00:00,4,213,2,0,0.91
2024-07-31 05:00:00,5,213,2,0,1.1
2024-07-31 06:00:00,6,213,2,0,6.57
2024-07-31 07:00:00,7,213,2,0,5.75
2024-07-31 08:00:00,8,213,2,0,4.28
2024-07-31 09:00:00,9,213,2,0,6.74
2024-07-31 10:00:00,10,213,2,0,3.12
2024-07-31 11:00:00,11,213,2,0,2.57
2024-07-31 12:00:00,12,213,2,0,1.88
2024-07-31 13:00:00,13,213,2,0,2.49
2024-07-31 14:00:00,14,213,2,0,6.06
2024-07-31 15:00:00,15,213,2,0,2.3
2024-07-31 16:00:00,16,213,2,0,2.51
2024-07-31 17:00:00,17,213,2,0,2.82
2024-07-31 18:00:00,18,213,2,0,7.5
2024-07-31 19:00:00,19,213,2,0,6.16
2024-07-31 20:00:00,20,213,2,0,6.93
2024-07-31 21:00:00,21,213,2,0,6.09
2024-07-31 22:00:00,22,213,2,0,5.53
2024-07-31 23:00:00,23,213,2,0,1.06
2024-08-01 00:00:00,0,214,3,0,0.52
2024-08-01 01:00:00,1,214,3,0,1.0
2024-08-01 02:00:00,2,214,3,0,1.08
2024-08-01 03:00:00,3,214,3,0,1.48
2024-08-01 04:00:00,4,214,3,0,0.22
2024-08-01 05:00:00,5,214,3,0,2.06
2024-08-01 06:00:00,6,214,3,0,3.11
2024-08-01 07:00:00,7,214,3,0,4.94
2024-08-01 08:00:00,8,214,3,0,4.44
2024-08-01 09:00:00,9,214,3,0,4.05
2024-08-01 10:00:00,10,214,3,0,4.08
2024-08-01 11:00:00,11,214,3,0,2.63
2024-08-01 12:00:00,12,214,3,0,1.86
2024-08-01 13:00:00,13,214,3,0,5.08
2024-08-01 14:00:00,14,214,3,0,3.47
2024-08-01 15:00:00,15,214,3,0,4.29
2024-08-01 16:00:00,16,214,3,0,2.78
2024-08-01 17:00:00,17,214,3,0,2.06
2024-08-01 18:00:00,18,214,3,0,6.73
2024-08-01 19:00:00,19,214,3,0,9.7
2024-08-01 20:00:00,20,214,3,0,5.54
2024-08-01 21:00:00,21,214,3,0,6.86
2024-08-01 22:00:00,22,214,3,0,4.44
2024-08-01 23:00:00,23,214,3,0,1.27
2024-08-02 00:00:00,0,215,4,0,1.14
2024-08-02 01:00:00,1,215,4,0,0.87
2024-08-02 02:00:00,2,215,4,0,4.64
2024-08-02 03:00:00,3,215,4,0,1.31
2024-08-02 04:00:00,4,215,4,0,1.45
2024-08-02 05:00:00,5,215,4,0,1.08
2024-08-02 06:00:00,6,215,4,0,4.8
2024-08-02 07:00:00,7,215,4,0,5.13
2024-08-02 08:00:00,8,215,4,0,3.37
2024-08-02 09:00:00,9,215,4,0,2.92
2024-08-02 10:00:00,10,215,4,0,3.33
2024-08-02 11:00:00,11,215,4,0,2.19
2024-08-02 12:00:00,12,215,4,0,2.2
2024-08-02 13:00:00,13,215,4,0,2.5
2024-08-02 14:00:00,14,215,4,0,3.14
2024-08-02 15:00:00,15,215,4,0,4.12
2024-08-02 16:00:00,16,215,4,0,2.66
2024-08-02 17:00:00,17,215,4,0,1.45
2024-08-02 18:00:00,18,215,4,0,6.99
2024-08-02 19:00:00,19,215,4,0,6.39
2024-08-02 20:00:00,20,215,4,0,8.09
2024-08-02 21:00:00,21,215,4,0,5.55
2024-08-02 22:00:00,22,215,4,0,5.03
2024-08-02 23:00:00,23,215,4,0,1.96
2024-08-03 00:00:00,0,216,5,1,1.55
2024-08-03 01:00:00,1,216,5,1,0.95
2024-08-03 02:00:00,2,216,5,1,0.69
2024-08-03 03:00:00,3,216,5,1,1.83
2024-08-03 04:00:00,4,216,5,1,0.0
2024-08-03 05:00:00,5,216,5,1,1.52
2024-08-03 06:00:00,6,216,5,1,3.66
2024-08-03 07:00:00,7,216,5,1,4.83
2024-08-03 08:00:00,8,216,5,1,5.56
2024-08-03 09:00:00,9,216,5,1,6.22
2024-08-03 10:00:00,10,216,5,1,3.81
2024-08-03 11:00:00,11,216,5,1,6.28
2024-08-03 12:00:00,12,216,5,1,4.68
2024-08-03 13:00:00,13,216,5,1,2.9
2024-08-03 14:00:00,14,216,5,1,2.9
2024-08-03 15:00:00,15,216,5,1,2.08
2024-08-03 16:00:00,16,216,5,1,2.75
2024-08-03 17:00:00,17,216,5,1,3.36
2024-08-03 18:00:00,18,216,5,1,6.24
2024-08-03 19:00:00,19,216,5,1,7.27
2024-08-03 20:00:00,20,216,5,1,6.99
2024-08-03 21:00:00,21,216,5,1,4.5
2024-08-03 22:00:00,22,216,5,1,6.37
2024-08-03 23:00:00,23,216,5,1,3.03
2024-08-04 00:00:00,0,217,6,1,1.4
2024-08-04 01:00:00,1,217,6,1,0.43
2024-08-04 02:00:00,2,217,6,1,1.87
2024-08-04 03:00:00,3,217,6,1,1.29
2024-08-04 04:00:00,4,217,6,1,1.45
2024-08-04 05:00:00,5,217,6,1,1.66
2024-08-04 06:00:00,6,217,6,1,4.64
2024-08-04 07:00:00,7,217,6,1,4.24
2024-08-04 08:00:00,8,217,6,1,7.62
2024-08-04 09:00:00,9,217,6,1,6.03
2024-08-04 10:00:00,10,217,6,1,3.21
2024-08-04 11:00:00,11,217,6,1,4.04
2024-08-04 12:00:00,12,217,6,1,4.81
2024-08-04 13:00:00,13,217,6,1,3.02
2024-08-04 14:00:00,14,217,6,1,4.09
2024-08-04 15:00:00,15,217,6,1,2.83
2024-08-04 16:00:00,16,217,6,1,4.18
2024-08-04 17:00:00,17,217,6,1,1.91
2024-08-04 18:00:00,18,217,6,1,6.89
2024-08-04 19:00:00,19,217,6,1,5.25
2024-08-04 20:00:00,20,217,6,1,8.31
2024-08-04 21:00:00,21,217,6,1,9.12
2024-08-04 22:00:00,22,217,6,1,7.03
2024-08-04 23:00:00,23,217,6,1,2.6
2024-08-05 00:00:00,0,218,0,0,1.01
2024-08-05 01:00:00,1,218,0,0,1.04
2024-08-05 02:00:00,2,218,0,0,1.32
2024-08-05 03:00:00,3,218,0,0,5.48
2024-08-05 04:00:00,4,218,0,0,0.62
2024-08-05 05:00:00,5,218,0,0,0.62
2024-08-05 06:00:00,6,218,0,0,4.88
2024-08-05 07:00:00,7,218,0,0,6.03
2024-08-05 08:00:00,8,218,0,0,4.87
2024-08-05 09:00:00,9,218,0,0,6.03
2024-08-05 10:00:00,10,218,0,0,4.06
2024-08-05 11:00:00,11,218,0,0,2.3
2024-08-05 12:00:00,12,218,0,0,3.68
2024-08-05 13:00:00,13,218,0,0,3.1
2024-08-05 14:00:00,14,218,0,0,4.17
2024-08-05 15:00:00,15,218,0,0,2.95
2024-08-05 16:00:00,16,218,0,0,1.67
2024-08-05 17:00:00,17,218,0,0,2.89
2024-08-05 18:00:00,18,218,0,0,3.3
2024-08-05 19:00:00,19,218,0,0,9.33
2024-08-05 20:00:00,20,218,0,0,7.51
2024-08-05 21:00:00,21,218,0,0,7.5
2024-08-05 22:00:00,22,218,0,0,8.59
2024-08-05 23:00:00,23,218,0,0,1.52
2024-08-06 00:00:00,0,219,1,0,2.09
2024-08-06 01:00:00,1,219,1,0,0.82
2024-08-06 02:00:00,2,219,1,0,1.75
2024-08-06 03:00:00,3,219,1,0,1.38
2024-08-06 04:00:00,4,219,1,0,0.74
2024-08-06 05:00:00,5,219,1,0,5.63
2024-08-06 06:00:00,6,219,1,0,5.39
2024-08-06 07:00:00,7,219,1,0,5.07
2024-08-06 08:00:00,8,219,1,0,4.26
2024-08-06 09:00:00,9,219,1,0,5.81
2024-08-06 10:00:00,10,219,1,0,3.74
2024-08-06 11:00:00,11,219,1,0,2.94
2024-08-06 12:00:00,12,219,1,0,2.82
2024-08-06 13:00:00,13,219,1,0,2.65
2024-08-06 14:00:00,14,219,1,0,3.6
2024-08-06 15:00:00,15,219,1,0,2.81
2024-08-06 16:00:00,16,219,1,0,3.03
2024-08-06 17:00:00,17,219,1,0,3.86
2024-08-06 18:00:00,18,219,1,0,6.35
2024-08-06 19:00:00,19,219,1,0,6.05
2024-08-06 20:00:00,20,219,1,0,5.31
2024-08-06 21:00:00,21,219,1,0,5.99
2024-08-06 22:00:00,22,219,1,0,5.14
2024-08-06 23:00:00,23,219,1,0,2.11
2024-08-07 00:00:00,0,220,2,0,0.77
2024-08-07 01:00:00,1,220,2,0,0.83
2024-08-07 02:00:00,2,220,2,0,1.0
2024-08-07 03:00:00,3,220,2,0,1.85
2024-08-07 04:00:00,4,220,2,0,0.21
2024-08-07 05:00:00,5,220,2,0,1.19
2024-08-07 06:00:00,6,220,2,0,3.88
2024-08-07 07:00:00,7,220,2,0,4.72
2024-08-07 08:00:00,8,220,2,0,4.45
2024-08-07 09:00:00,9,220,2,0,4.4
2024-08-07 10:00:00,10,220,2,0,2.61
2024-08-07 11:00:00,11,220,2,0,2.82
